Jun 2018,50,Family holiday ,"Had a lovely holiday here in June.  The staff are very friendly and helpful, especially on reception and the pool bar.  The food in the restaurant is good and nothing is too much bother, if there isn’t something there they will try and accommodate you.  However, there is not much option in the evening for younger children.  The rooms could do with a bit of touching up, however the maids do a wonderful job cleaning  and keep the rooms really clean with fresh linen and towels every day.  We had a sea view room.  The hotel is situated on a beautiful beach and they have a beach cafe and there is a small shop on the beach.  There are a few restaurants close by and a supermarket.  The hotel offers a free shuttle bus to Albufeira new town and old town every two hours until 6.25pm and then a taxi back will cost around €7 from the old town.The entertainment is good, there is a singer on most nights.There are a few pools scattered around, however there is only one heated pool, so it gets a bit crowded as the other pools were quite cold, which was my only issue at the hotel.  There are free towels for the pool and beach.I would recommend a stay here, we enjoyed it."
Jun 2018,50,A fabulous place,"What can I say about this place other than its fabulous. I haven't been on a package holiday for seventeen years, always choosing to go to Asia because of the European package holiday negativity from days gone by when allocation on arrival was en vogue and holidays were cheap. I'm so glad things have changed. Both Jet2 and Santa Eulalia made this week's holiday an absolute dream. They're incredibly well organised, helpful, approachable, sincere and professional. From the moment we arrived at Manchester airport to the moment we came back, nothing was too much trouble and everything was brilliantly communicated in terms of pick up times, excursions etc. The staff at Santa Eulalia are incredible, even sending me a cake and wine for my birthday via room service because they happened to notice my date of birth on my passport. If that was a ploy to get me to go back, it worked. We'll be going back to this same resort next year. The room was perfect, incredibly clean and you can just tell that the owners and managers of the resort and indeed Jet2 have thought things through and ensure you can just relax and enjoy your holiday. Nothing is too much trouble for them. Well impressed in summary, well done Santa Eulalia and Jet2, you surpassed my expectations and thankyou for treating me like a valued customer. It was a break my wife and I really needed and you made it a special one."
Jun 2018,40,Great couples break,"Lovely room with comfortable bed. We went for the Bed and Breakfast, there were lots of different food choices at breakfast. Love;y staff very helpful and friendly. Pool side was nice. Had dinner in fish restaurant a couple of times which was delicious, thoroughly enjoyed this break,"
Jun 2018,50,Loved this hotel ,"From the moment   we got there I felt comfortable, the staff are so welcoming and helpful , showed us all we needed to know about our room , we opted for the bed and breakfast board which was perfect for us and the breakfast selection was huge , I ate far to much ! At the start of the week getting by the pool was no problem but as we came to the end of our holiday it was getting busy and the same old reserving your bed early had to be done , but this is the case everywhere I have been. We used the cafe along the front for lunch as the view was so pretty and food was quick and good, in the evenings we went out a 15 min walk to new town. We would then come back to hotel for one of their cocktails which were lovely , the bar in the hotel is a little pricey but again it’s a hotel and to be expected , the staff there were very busy but again very polite and always had a smile for you .our bed in our room was amazing it was a queen size bed and this is the first time I haven’t craved for my own bed.  So overall I liked this hotel a lot , right on the beach , pool area is nice , staff are great , easy to get to old and new towns , our room was kept spotless , we hope to be back again , thank you"
Jun 2018,30,Average Hotel,"We stayed in the GRSE as we were getting married in Portugal. Having stayed in a suite which was dated, dirty floors and cracked tiles, we thought this was bad. We then split our stay  and stayed in an apartment for 6 nights , Well we will most defiantly not be back. The rooms were an absolute disgrace.  The floors were disgusting, our balcony was disgusting and full of debris and dirt. The paint on the walls was crumbling off, our hanger in the wardrobe fell off. Having got married in another 5* during that stay, it is clear this is 100% not a 5* hotel. it needs alot of money invested in it because it is very dated and to be at the level of the other 5* hotels in Portugal."
Jun 2018,50,Great for quiet relaxing ,I am currently in this hotel on a bed and breakfast basis staying in a studio apartment.Arrived at the hotel Saturday at 1pm thinking we would have to wait 4pm to gain entry to room. Room was ready. The room was situated close to main gate 5 minutes walk to main hotel. It was peaceful and quiet and a sun trap come afternoon. The room is spotlessly cleaned. Clean towels daily and sheets changed every second day. Sorry and thank you to the cleaning lady who washed my dishes I was outside having lunch. The rooms are perfect if you plan to self cater. Everything looked new.Breakfast is what you expect and lots of choice. The resort is beautiful though didn’t spend a lot of time in the hotel as like to explore. The staff were friendly and hardworking. They can organise taxis if you don’t want to use courtesy bus or miss last one €4 to new town €7 to old Albufeira.Would recommend this hotel to families and couples. I would definitely return.
Jun 2018,30,Little Disappointing,We arrived at the hotel early and my husband had emailed ahead asking could we perhaps check in early as I was 5 months pregnant. Unfortunately this was not possible. Upon our stay I asked for an iron twice I was assured it would be brought to my room this never happened and no tea/ coffee facilities available in our room. As a 5 star hotel I expected a little more. Also I felt the dining experiences in the hotel were very expensive compared to the rest of the resort. The food was basic for the price being charged. However the staff were very welcoming the hotel was very clean and the overall experience good.
Jun 2018,50,Still as good as ever!,"Not the hotels fault that the wind was whistling round our ears!Other than that the staff were excellent, the room ready when we arrived, the breakfasts were amazing. It’s a super hotel within comfortable distance of Albufeira but without the noise!I would thoroughly recommend it."
Jun 2018,10,"Dated, Slow Service, Poor Food Options","What a letdown this place was! My room was in ""the apartments"", a five minute walk from the main hotel, but backed up against local housing where the kids from outside th property were up screaming every day at 6am. The room was dated and mildewy. The food was sub-par in selection and quality from every other European resort that I stayed at. The restaurant hostess was abrasive at times and did not give off a friendly vibe. My first day at breakfast, after seating me, I got up to get food and came back to find my table re-sat with other people. Checkout was a nightmare...stood in line for 15 minutes while only 3 people were trying to check out in front of me, and had to leave in order to not miss my train. Two of those people were trying to switch the billing to credit cards other than the one they held the room with, and the staff acted like this was the first time they had ever experienced something like this. At the train station I ran into several others who had been staying at this property for our conference and heard that many people had extra charges added to their bill. Still waiting to get mine emailed from the hotel. Much better options in the the Algarve than this property."
Jun 2018,10,Give it a miss,"If you’re looking for a great place to stay in the area, give this one a miss. Had to change rooms after the first night as the one we were in smelled bad, no cushions on any of the club chairs, minimal activities  and the staff were miserable. Booked for 7-nights and checked out after 3 with no reimbursement. Have been to 90-countries and stayed at a lot of hotels, this one won’t be revisited. Other guests we talked to were saying how disappointed they were too."
Jun 2018,50,Fantastic ,Just back... Hotel is amazing everyone in the hotel work so hard to make you happy will definitely Be coming back the only think I found was the price of drinks very expensive but all in all fantastic hotel would recommend this hotel to anyone thank you for an amazing stay
Jun 2018,50,Family holiday,"Booked an apartment in this hotel and asked for pool view and got an apartment right beside pool,so handy with young children and never too busy,apartment itself was lovely and spotless,cleaned everyday.the Wi-Fi was great with young kids and some stations were we could watch films and programmes.the free bus down to old town was great service and lovely resteraunt just outside called Martin's.the holiday was a joy due to staying in these apartments,all the home comforts and kids loved it here,definetly be back and would definetly give it 5 star review,staff very friendly and view out near bar having a drink amazing,5 minute walk to beach."
Jun 2018,50,Lovely as always ,"We had our wedding here in May 2017 & went back to celebrate our 1st anniversary in May 2018. Our wedding was perfect, the setting is stunning & our guests were so impressed! The hotel helped organise everything & I mean everything!! Nothing was too much trouble for Angela & Patricia even recommending celebrants, lawyers, make up artists & florists. We could not believe our luck. The day was perfect. Our return visit this year was every bit as good if just a little quieter without 70 of our nearest & dearest! We got to explore more of the hotel, resort amenities & beach this time, even more to love! The hotel even had complimentary champagne in our room....even more to love! The hotel & rooms are spotless, the buffet breakfast is outstanding, there is so much to choose from...or have a wee bit of everything lol! There’s even prosecco on offer at that time of the morning if the notion takes you?! I like the fact that it’s away from the old & new town - means you can visit there if you like & then chill back at the hotel. A taxi is about €7 but there is a shuttle bus from the hotel. It’s walkable too 45mins (25 min run) to the old town & about 15 to the strip/new town. The lovely little town of Olhos De Auga is about 20 mins to the right of the hotel. It has a beautiful wee beach & some very good restaurants/bars etc. I couldn’t recommend this resort highly enough!! I look forward to spending many more anniversaries here."
Jun 2018,50,Fabulous !,"We had the pleasure of spending 5 days here last month.This is a really lovely hotel. We found it to be low key very relaxed and chilled. We had a garden room. It was large and very comfortable with a huge bathroom and an excellent shower. The standard of housekeeping in the room was second to none, with two daily visits. The standard of cleanliness throughout the hotel and grounds was very impressive. Staff were, without exception, pleasant helpful and eager to please, meaning the service in all areas was of a very high standard. Really impressive.The grounds are beautiful, all the way down to the beach. Pool area lovely. The food was nice, maybe not completely to my personal taste, but that’s just me, my partner enjoyed it. There was plenty to choose from and we found the dining room not too busy. There isn’t much within walking distance nearby, but the hotel run an excellent bus service into town every day. Taxis were also cheap enough to use often.We loved this hotel, and would certainly recommend it to anyone, whatever age, who is looking for a peaceful relaxing few days away, being looked after by a team of very professional, hard working people. Not forgetting, In the most gorgeous surroundings !!"
Jun 2018,40,Lovely spacious hotel,"The hotel is approx 30 mins away from the airport in a taxi. Check in was quick and easy and we were taken to our rooms via golf buggy. Our one bedroom apartment had a typical Portuguese decor which was lovely and was very spacious with a large terrace to sit out - we were ground floor (the biggest apartment we have stayed in). Travel cot provided and a high chair delivered free on request. All amenities provided to cook in the apartment should you wish. A couple of supermarkets close by for bread, milk, beer etc. Lots of pools to sit around and a heated pool in the main hotel area by the pool bar. A 5/5 would have been given if the pool bars were open around the other pools but they looked closed for good. A few drinks and bar snacks by the pool would have been perfect however we just made our own sandwiches and brought our own drinks to the pool area. Very close to the beach and a lovely beach it is with water sports available. The hotel bar/restaurant overlooking the beach was very nice although not the cheapest (€6 for a glass of wine). The beach bar on the beach was cheap and cheerful if wanting a drink and a bar snack (€10 for 2 toasties and 2 beers - very reasonable).10-15 minute walk to the strip (new town) with many bars and restaurants to choose from. The Chinese at the roundabout is cheap and awesome food, also try Sizzling stone restaurant (straight on at the roundabout on the right hand side).The hotel provides a free bus to the old town 5 times a day. The old town is lovely and well worth a visit. We also walked a 25 min walk to olhos d’agua (opposite direction to the strip). A small town nearby with a few restaurants to eat dinner or tea. We arranged our transport to and from the airport with Portuguese firm yellow fish online prior to flying out, I would highly recommend this firm (car seat provided for our 8 month old). €85 return for a minibus for 7 people. Overall, we would definitely return to this lovely hotel should we return to Portugal."
Jun 2018,50,Family Wedding,"Absolutely beautiful complex. Next to the beach and set in lovely grounds with three pools, beach bar and kids play area. Me and hubbue stayed in a studio apartment which was spacious, clean and had pretty much everything we needed. Nice added touch of dressing gowns,shampoos etc. The room was cleaned daily and fresh towels were provided daily if you wanted them,Beach towels are also provided.It was a good 15 minuted to the strip but we don’t mind a walk so that want a problem. There’s a supermarket and a couple of restaurants close by if you don’t fancy the trek. The wedding was amazing - food and staff great. Would definitely stay there again . Ideal for couples and families."
May 2018,40,Beautiful resort with private beach,"The resort is grande as it’s name . Well spread out rooms and apartment style accommodations which were very spacious separate living dining kitchen area with crockery cutlery provided . It’s ideal if you kids , you can cook there or warm up food.Beach side there is an area for the hotel guests and another area where you have to pay 5 Euros for the chair and another 5 for umbrella.May was still too cold to swim but still we had a good time as we were spending quality family time together.Shuttle buses are available for drops to old and new town."
May 2018,30,Lovely location but not 5 star,Chose  the hotel for its spa and location- but disappointed with the spa- 20 euros per day and the spa was not fully functional - only offered 2 Euro discount!Pools were really coldBreakfast was lovely with a huge choice of fresh fruit and hot food.However the dinner buffet was not great- food was lukewarm and the choice was not as great as other 5 star hotels I have stayed in.The staff are lovely and friendly.
May 2018,20,Grande Unrealistic ...,"Was very much looking forward to enjoying a well deserved break away, with the family. But what we got was far from it.What hotel that dares to consider itself a five staff resort, thinks that it is ok to hold a corporate event in the middle of the main lobby / reception area and not in a designated suite, forcing its holidaying guests to such an welcoming experience, that they need to leave the resort, just to spend quality family time together. Shame on the management and shame on the staff for treating returning guests in such a fashion.When we arrived, we were told that half the restaurants were closed and as we were really looking forward to one in particular, you can imagine our disgust, when we see it being opened for the corporate people.Do you not think it honourable to inform guests upon check in of what their week would entail?And do you not think it loyal to guests staying in the hotel to be treated to maybe small discount in the spa etc, over those that can freely stroll through the front gate?It will be the last time that we will come to this hotel, quite frankly this is not a five star resort, 3.5 to 4 max, but definitely not a 5 and the attitude that it has shown this week places it even lower in my humble estimation.Others may have a different opinion on their experience at Grande Real Santa Eulália and that’s their right, but that’s why it’s called a review."
May 2018,30,Great location but only 3 star,"We recently stayed at the resort. We could not find availability through the hotel's website so booked through Alpharooms. We booked a studio apt with breakfast. It was not made clear that the apartments were separate from the hotel. We had in fact wished to book a hotel room but there were none available which on arrival we figured was due to a conference in the hotel the week we were there.The location is great. Short stroll to the beach. Beach is lovely. Great little beach cafe and some pedal boats and sunbeds etc available.Pool area in hotel side of resort nice. Food not great in pool bar. Pools are freezing. One was heated but not through the entirety of our stay and still quite cool. Decking around pools was being revarnished while we were there and was cordoned off for 3 days making it hard to access pools plus the smell was overbearing so we went to beach. The day after the work was finished the decking was still tacky to walk on.Pool areas on apartment side not as well maintained. Chipped tiles in pool. Decking looks a bit worse for wear. Pool bar not open.Very clinical feel to hotel and definitely more a business hotel than family friendly.Food at breakfast good. Fresh fruit, usual continental and hot food. Lovely cheeses.Studio apartment was good size. Good kitchen area. Well stocked with appliances and cutlery etc. Towels were changed daily and beds made. However it is very dated and as seen in previous review pictures the decor is dated and colours a bit odd. The curtains didn't fully close on the sliding doors. The fly curtains were ripped. The curtains were hanging from rail in places. Weird stains/drip marks on top of walls. Bed linen stained. Brown blankets on bed which are a massive No No for me and not something you would expect in a 5 star resort.Pillows were flat and soft.  Bed really hard.Don't think floor was ever mopped as my 4 year olds feet were black after a few minutes on the first day so he never went without flip flops inside.Would return to the area but unfortunately not to this hotel."
May 2018,50,Fabulous return trip to Grande Real,"This was our second stay at the Grande Real. On arrival we got an upgrade to a suite. It was just fantastic. Two double rooms, both ensuite, one with a jacuzzi.Even though our trip was January the weather was lovely and we enjoyed the outdoor heated pool. We enjoyed daily walks on the fabulous beach adjoining the hotel. We stayed half board on this occasion and enjoyed breakfast every day, somedays opting for lunch and somedays dinner. Food was delicious, with a good choice for vegetarians. The burger bar was closed the week we stayed so we did miss that and look forward to dining their on our return.We returned from our trip energised and very relaxed. A perfect way to break up our long winter. We have already booked our next visit. We would like to take time to compliment the entire team at the hotel. Friendly, warm and helpful. We have definitely found our home away from home at the Grande Real S. E."
May 2018,40,"Lovely peaceful setting, right on the beach","We had a great deal in September, the hotel and seaview room were great, fantastic choice at breakfast, and very fresh. At this time of year be aware that not all facilities are open, the nightclub looks fantastic right on the beach but was not open when we were there and only one bar open. A short walk to the bars and restaurants and there is a courtesy bus to take you into Albufeira. Local busses are easy to use, there is a stop just outside the grounds, to Albufeira or Villamora."
May 2018,10,Bad and dirty,Well once again due to business I stayed here. The hotel exterior is lovely even the houses are gorgeous and well maintained but the interior is bad and every year it seems to be worse. Lots of hairs on the floor and in the bed as you can see in the photos. No WiFi reception. Totally a nightmare. It really needs some updates
May 2018,30,5 STAR LOCATION NOT A 5 STAR HOTEL,"loved the setting of this hotel the grounds and views were outstanding but this is were the 5 star rating ended.  The hotel was very quiet at night as entertainment was limited.  The hotel holds a lot of conferences during the day.  We chose bed and breakfast as the hotel had various restaurants so we thought there would be a good choice to pick from.  Went to the burger restaurant one night to find it was closed, a member of staff said it would be closed for a month to cater for weddings, this meant every night we went outside the hotel to eat.  There was a buffet restaurant which cost 60 euro per couple but as the breakfast was of poor quality we decided against trying it.  On the subject of breakfast it was poor never hot and always overcooked.  There is a bus to take you into Albufeira but this stopped at 6.15 and I must say the bus driver was the rudest man I have ever come across.  The hotel is a bit tired with no soul, sorry I would not return."
May 2018,30,Kids paradise,We are still here and what we thought was going to be a relaxing holiday with our friends is actually turning out to be hard work.The resort is great for young children and not for couples .There have also been conferences on most days with delegates children running around screaming even at 9.30pm in the restaurant !!!!!The rooms are lovely and we are enjoying some of the food even though its not kept hot enough.The evening entertainment is limited but nice enough bar/lounge areas.Not much atmosphere .Could do with softer lighting!The staff are friendly and polite.If there are kettles available it would help if this was made aware in the hotel amenities section.Lovely hotel but not for us.
May 2018,50,Enjoyable Second Visit,"We love the self catering apartments here. They are in a good location with the hotel facilities and the beach close to hand. We made use of the restaurant on the beach front, enjoying the great views and reasonable prices for food and drinks. The apartments are well stocked and so on but take your own tin opener! We hired a car this time and parking in the underground car-park was easy enough, keeping the car cool. There was always space but might get busy in peak season.Our apartment was kept clean and stocked by Svetlana. There was a language barrier but she was genuinely pleased to see us again. She is a lovely person and takes pride in her job.The reception staff are very professional and helpful. It's a pleasure staying here and we are already looking at returning again next year.Booking trips and hiring a car is easy. Reception will assist you or you can go out of the gate and turn right. You'll find a small ""portacabin"" building on the left, which offers trips and so on. We hired our car with them, using Panda car hire. Petrol is a bit more expensive than here but it's relatively easy to drive in Portugal. Assuming reasonable mobility, there are other restaurants and supermarkets within easy walking distance too but early May can still be a bit cool in the mornings and evenings."
May 2018,50,Perfect quiet holiday,Fantastic resort. A little away from the hustle and bustle. We stayed in one bed apartment it had everything. The little touches like a kids dressing robe and kids soap in bathroom. The cleaner was amazing came everyday and we were messy with 2 kids. There was plenty of seats at pool and kids pool was perfect for toddlers. Main pools were a bit cool. Direct access to the beach to which is great could spend one half of day on beach other by pool. Reception staff were warm in friendly on check in we were a bit tired and cranky at 10pm with a 4 and 2 year old.they rushed everything along. No need for towels as the hotel provides them. Also Wi-Fi in hotel and apartments was great. The only down side was the distance to town and it was up and down hill. There was a shuttle bus to old and new town but last bus was 6.25 and no return for that time. Taxi was between 7 and 8 euro from old town.
May 2018,50,Excellent!!,"The hotel is beautiful and immaculately clean, the rooms are cleaned daily and the maid even washed our babies bottles out for us which was lovely, we stayed in a 1 bedroom apartment which we couldnt fault, huge bed, decent size bathroom and living areas and good facilities, the staff in the hotel are excellent and do the best to help you in anyway possible. There are a few pools to choose from and it is located right on the beach, the only downside to the hotel is it is located quite a distance from the new and old town, they do provide a free shuttle bus but we just used taxis costing 10 euros per trip  to the old town. All in all a well managed and beautiful hotel where nothing is too much trouble, would most definately  recommend!"
May 2018,50,Perfect setting for a Wedding,"My Son had his wedding here and it was Amazing , they couldn't have picked a better place . If you want a holiday with no worries , every thing to hand , and 5 star luxury , This Is the place for you . Staff are fantastic , and the Food , it matches everything else , Amazing"
May 2018,50,conference,stayed in the hotel during conference for 7 nights.Stayed in suite with view to the pool and sea.A very nice resort close to the sea.excellent very big beds.Conference area and rooms very good.Very good breakfast.
May 2018,40,Lovely place,"Our first visit to the Algarve staying at the Grande Real for 10 nights on a self catering basis. To be honest, we found our accommodation and the hotel facilities to be faultless. The staff and service was just delightful. Absolutely no trouble to do anything for their guests. The room we had was lovely and kept spitlesslt clean by the daily maid service. Plenty of pools to choose from and easy access to the beach. Car hire was organised by the staff and we also used the free bus into the old town. I would definitely recommend the hotel and accommodation to anyone wanting good facilities in a central location."
May 2018,30,Below the expectations...,"Stunning location by the sea.The rooms need refurbishment and modernization. On the ground floor, facing the entrance, you cannot have the windows open because there’s no privacy...Breakfast was not 5 stars..."
May 2018,40,Short Break,"Myself, partner & toddler really enjoyed our short break at this resort. The hotel arranged taxis via May which were excellent & reliable. We stayed in an apartment on the resort which was large, clean & comfortable. The food in the restaurants was very good. Access to pools & beach & facilities were excellent. We loved this hotel by day but by night it was very drab and boring. The ‘Real Bar ‘ entertainment was 1 man with a guitar who was easy listening but we were lulled to sleep by 10 each night. Free Shuttle bus to old town for evening meals was preferable than staying in hotel as there was more of an atmosphere."
May 2018,40,Good value for money but not 5 stars ,"I got a good deal on a package holiday here so can’t complain about value for money, however I would say the hotel is not 5 date as advertised. Perfectly nice, but apartments are definitely more 3 star, and pool areas 4 star. Only real issue I had was with the food served at the resort - very underwhelming and overpriced. But otherwise had a good trip."
May 2018,50,Short break,"What a great hotel, our stay has been lovely , the staff are excellent and nothing is to much bother.Breakfast is not rushed and a good selection.We also had something to eat by the pool and a Buffett meal in the evening.They also have a free bus service to visit old and new town.And great private beach.The only thing missing is tea and coffee making facilities in the room.Which is our preference.We will definitely be coming back to this lovely hotel.Thank you for a wonderful stay."
May 2018,50,"Pretty, pretty good",A fine international hotel indeed. Room spotlessly clean.Staff always greet you with a smile. Nice swimming pool area with outside bar. Choice of restaurants in the hotel.If the only thing I can find to complain about is the luke warm porridge at breakfast then I think we made a great hotel choice.Beach is easily accessible from the hotel with sun beds for hire near the beach bar (not run by the hotel).We would stay here again without hesitation.
May 2018,10,5 star definitely no more than a 3,"Very very disappointed we booked this hotel as it was advertised as a 5 star. Definitely no more than a 3 star. Clientele definitely only a 3 star standard all on Cheap bargain breaks from uk ,,,,,Hotel definitely needs to be refurbished and re rated..."
May 2018,40,Good for families,"Recently stayed for a week the facilities are good if a little dated. The location of the hotel is ideal for families, I found all the staff very friendly and the food was good that was served in all of the restaurants. The only negative I could say were the beds were not that comfortable!! All in all we would return again."
May 2018,50,review of hotel,"Hotel in general is perfect! The staff is absolutely amazing - very friendly, always ready to help, nice personality!Amenities are good, food also good, may be will be better to have more variety of hot dishes during breakfast.The only discomfort was - inability of getting satisfaction from swimming - ocean in May is extremely  cold and water in swimming pools were also cold, so may be in future hotel thinks to have even one pool with heated water, that will expand time of resort functioning..."
May 2018,50,Amazing stay 2nd year in a row,"What can I say!!  We have just returned from an amazing 10 day stay and from start to finish had the best time.  Myself, my husband, two small kids (4 and 5) and my parents are already looking forward to returning next May.  There are so many highlights.  The kids club was just incredible.  My kids were already looking forward to it from our trip last year and they ran in the first morning and every morning for the rest of their stay.  They loved all of the various activities and made lots of friends.  Marta, Telma, Jaoa, Paolo, Jessica, Ricardo and the rest of the team are so nice, so much fun and really made the holiday memorable for the kids and also gave us such peace of mind,  Telma babysat for us too on a number of occasions and was so kind and my daughter really looked forward to Telma babysitting.  My Mum and I availed of the fitness classes which Jaoa and Ricardo run twice a day.  They were excellent classes.  Whatever level of fitness you have is catered for and both trainers are highly experienced and fun.  I would definitely recommend them if you can tear yourself away from the sun loungers.  The reception staff are so friendly and helpful, particularly Jerome.  All of the restaurant staff are great.  We stayed in an apartment overlooking the pool and it was incredibly clean and cleaned daily which was brilliant.  My parents had a gorgeous sea view room in the hotel.  Overall, we had the most incredible relaxing, fun and enjoyable holiday and are already planning our return next May.  Thanks to all of the great staff for a memorable holiday.  We really appreciate it."
May 2018,50,Relaxed atmosphere is stunning surroundings,"The hotel upon arrival greeted us with a beautiful lobby and efficient staff. We were initially given a room with just a partial sea view and when I asked reception to change us to a more central sea view  they accommodated us immediately. They even suggest we go for lunch while they made arrangements and moved our bags for us. We were staying on a full board basis. Breakfast, lunch and dinner in the buffet restaurant. However we also received 1 dinner in the gourmet burger restaurant (fabulous) and 1 dinner in the Santa Eulália restaurant. I was pleasantly surprised with this as it broke up the buffet dinner dining. Also, the buffet restaurant turns al a carte at lunch with is very nice. I recommend the sea bream. The hotel offers private access to the public beach where beach beds can be rented for €15. Well worth it. You can leave your towels there and pop up to the restaurant for lunch then back to the beach. The views of the Atlantic are stunning. A beautiful sea breeze is always there to keep you cool. In general, the hotel is at the lower end of 5 stars but when compared with other available 5 star hotels in the area it offers good value. We decided to extend our stay by 2 nights and we were kindly offered the same room and a 10% discount (breakfast only). The hotel grounds are spacious enough that it never felt crowded. There is a free bus service 6 times a day that drops you directly at the beach in Albufeira Old Town if you feel like a change of scene. Saying that, there is little reason to leave the hotel if you’re just here to relax. The staff are very helpful, especially Manuela in the dining area. I will definitely be returning for another trip."
May 2018,50,Excellent Stay!,"Couldn't state any flaws, perfect in every sense for what a 5 star property speaks for!Very courteous staff and made our stay really special for daughter's birthday complimentary treat. Tried the seafood and burger restaurant and find them 10x better than what you get in the town areaand economical too! 100% recommended"
May 2018,30,Not entirely sure why it's 5*,"This all may sound negative but it isn't, it's not a bad hotel at all it just isn't amazing. We stayed for 4 nights self catering in one of the apartments, it was good don't get me wrong but for 5* you would expect a bit more. It's hard to put my finger on what was missing though...The 2 bedroom apartment was large and clean with good facilities but i've stayed in 3 and 4* self catering apartments which offered the same or similar. The decor was bright but random looking and dated, it was right outside one of the secluded apartment block pools which was nice.The pools... Well it's more a case of quantity over quality. It's so random to have 4 or 5 small circular pools, they weren't bad or anything negative about them but not exactly 5* at all.Pool bar drinks and snacks were okay, ordered a chicken baguette to be given a tuna baguette but it may have been the language barrier, wasn't too bothered and my order was changed within 5 minutes. It was okay, nothing too glamorous.The paid extra's on offer seemed good for someone wanting that sort of thing like the spa treatments etc. We wasn't interested in those but this is probably why it has a 5* rating along with the beach location which was really nice.The staff were exactly how you would expect because they're getting paid to provide a service, so they weren't bad or amazing. Just what you expect.Unless we were missing something and there was magical place on the evening which we couldn't find, there was absolutely nothing going on in the hotel in the night. It was bizarre and because the very good bus service ended around 6pm, we found ourselves walking 15 minutes to the nearest bars and restaurants (half way between the hotel and new town) and later onto the new town.Overall the stay was good, relaxing and we enjoyed it for a short break.Just not entirely sure about the 5* and maybe more in season (July/August) this place would be very good. Maybe i'm being picky with the average rating, just my opinion."
May 2018,40,Very relaxing and enjoyable,We came on a family holiday and thoroughly enjoyed our time there. We had to move rooms during our stay but this was handled very efficiently and without issue. All staff were helpful and friendly especially with the kids.
May 2018,50,"Fabulous Resort Hotel, wonderful staff","My daughter and I are halfway through our second visit to this beautiful splendid hotel, early May 2018. The staff are helpful and friendly. We were given a warm and unexpected personal welcome from Manager João Climaco while new and smiling staff member Jorge checked us in. João placed us in a spotlessly clean, spacious room on the top level with a panoramic view of the sea, tennis courts and woods from the balcony. We found a bottle of water and a bowl of fruit waiting for us on arrival.There is a fridge and a safe in the room and there is no extra charge or deposit required. The shower is powerful and fresh towels are abundant. The housekeeping staff do a great job and there is a daily turn-down service. There are a number of English speaking channels on the TV including the BBCs and cartoon network. Fresh towels for the pool are also provided daily, free of charge. Victor noticed us returning from the pool one day with folded wet towels and he had fresh towels waiting for us by the time we reached his desk- impressive. These are the details that make staying at the Grande Real Santa Eulalia such a pleasurable experience. Today we will take the complimentary shuttle bus to the Old Town. The bus is new, large and air conditioned. Every morning here we eat breakfast at what can only be described as a banquet, with a huge variety of tropical fruit, healthy options, cold meats, hot food, porridge, yoghurt, poached, scrambled, boiled or fried eggs, a variety of cheese, rolls, pastries, coffee, tea, chocolate and juices including freshly squeezed delicious orange juice. Yes of course the fry up is different to an Irish or English fry- after all, we are in another country! We enjoyed an evening meal at the Pergula Restaurant this week, very nice indeed. We usually eat early and so we dine outside at the Atlantico with a beach view and delicious options for a light meal-see the menu on the hotel's website. This closes at 6pm outside of high season so don't arrive after 5.30pm looking for food and also bear in mind that the pool bar also closes at 6pm. My daughter is enjoying the excellent WiFi coverage here and she also likes having restaurants on site, so that we don't have to head off walking in search of dinner. There is a kids' club here and sports available for a small fee such as paddling, tennis and an introduction to scuba diving. There is table tennis also and of course the spa and treatments. What we love best about this resort are the pools- the sea water pool for me and the heated outdoor pool for my daughter, where inflatables are permitted at this time of year. Oh, and the lovely lady at the hotel shop reserved a copy of my favourite Irish Sunday paper. We are having a brilliant time- thank you to João and your team. We give you six stars!"
May 2018,50,Miss,"We had an excellent stay at the hotel.Our Room was exceptionally clean&comfortable, food was delicious&staff were so friendly and helpful.We loved the pool facilities& the free shuttle to Albuferia town.Lovely beach &surroundings also."
May 2018,40,4*,"Staff, room views excellent. (Missing coffee making facilities for a 5*). Food variety should be improved as a whole and should cater for vegetarians. We paid full board which was a waste of money due to the vareity of food. Same menu whole time we stayed was a disappointment. At least water should ba provided without charge when we paid full board. Though the restaraunt staff were very kind helpful and polite."
May 2018,50,"Great Hotel, just on top of the beach","- Great apartments, all you need is included- Private parking in case you are driving- Beach just 10-15mins walk from the average apartment- Village very near, walking distance to restaurants and super markets"
May 2018,50,Fantastic hotel,This hotel was great both location and friendliness. The staff could not of been nicer it was a birthday while here and when we arrived back at the room the hotel had left a birthday greeting and wine.
May 2018,50,"Room was great, Service was awesome!","We stayed three nights at this hotel.  We loved it.  We had a view over the pool/ocean.  The service was awesome.  They were so helpful as we had never been to Portugal before.  The food in the restaurants was excellent and the view at the restaurant closest to the beach was terrific.  My wife is so picky about where we stay but she was very happy with this one.  We bought the romantic package which included a dinner, couples massage and Champagne and chocolate truffles delivered to the room.  What a deal that was.  I would not hesitate to stay there again."
